Subject,Block,StimType,Stimulus,KEY,RESP,Accuracy,RT
8058,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.841
8058,SupervisedSparse,target,test13,x,target,1,1.046
8058,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.753
8058,SupervisedSparse,target,test5,x,target,1,0.743
8058,SupervisedSparse,target,test7,x,target,1,0.711
8058,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.473
8058,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.465
8058,SupervisedSparse,nottarget,contr7,n,nottarget,1,1.013
8058,SupervisedSparse,target,test16,x,target,1,0.6579999999999999
8058,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.539
8058,SupervisedSparse,target,test14,x,target,1,0.795
8058,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.583
8058,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,1.6480000000000001
8058,UnsupervisedSparse,target,test2,x,target,1,1.0759999999999998
8058,UnsupervisedSparse,target,test13,x,target,1,0.973
8058,UnsupervisedSparse,target,test5,n,nottarget,0,2.324
8058,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,1.187
8058,UnsupervisedSparse,target,test1,x,target,1,0.897
8058,UnsupervisedSparse,target,test4,x,target,1,0.802
8058,UnsupervisedSparse,target,test3,x,target,1,0.848
8058,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,1.46
8058,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,1.02
8058,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,0.986
8058,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.9670000000000001
8058,UnsupervisedSparse,nottarget,contr8,n,nottarget,1,1.95
8058,UnsupervisedSparse,target,test11,x,target,1,0.8370000000000001
8058,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.762
8058,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,0.865
8058,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,2.042
8058,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,1.6369999999999998
8058,UnsupervisedSparse,target,test10,x,target,1,1.3119999999999998
8058,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,1.0979999999999999
8058,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,1.3459999999999999
8058,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,2.602
8058,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,1.27
8058,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,1.073
8058,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,2.7960000000000003
8058,UnsupervisedSparse,target,test8,x,target,1,1.319
8058,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.937
8058,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,1.064
8058,UnsupervisedSparse,target,test12,x,target,1,0.8029999999999999
8058,UnsupervisedSparse,target,test6,x,target,1,0.657
8058,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,0.987
8058,UnsupervisedSparse,target,test15,x,target,1,1.985
8058,UnsupervisedSparse,target,test9,x,target,1,0.846
8058,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,0.882
8058,UnsupervisedSparse,target,test7,x,target,1,0.924
8058,UnsupervisedSparse,target,test14,n,nottarget,0,0.0
8058,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,3.986
8058,UnsupervisedSparse,nottarget,contr3,n,nottarget,1,0.7340000000000001
8058,UnsupervisedSparse,target,test16,x,target,1,2.407
8058,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.8909999999999999
8050,UnsupervisedDense,target,test11,x,target,1,1.182
8050,UnsupervisedDense,nottarget,contr3,n,nottarget,1,1.002
8050,UnsupervisedDense,target,test15,x,target,1,0.777
8050,UnsupervisedDense,nottarget,catch1,n,nottarget,1,1.0290000000000001
8050,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.961
8050,UnsupervisedDense,target,test9,x,target,1,0.639
8050,UnsupervisedDense,target,test2,x,target,1,0.529
8050,UnsupervisedDense,target,test8,x,target,1,0.682
8050,UnsupervisedDense,nottarget,contr4,n,nottarget,1,0.6829999999999999
8050,UnsupervisedDense,nottarget,contr12,n,nottarget,1,1.051
8050,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.495
8050,UnsupervisedDense,nottarget,catch6,n,nottarget,1,1.423
8050,UnsupervisedDense,nottarget,contr16,n,nottarget,1,1.099
8050,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.596
8050,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.5670000000000001
8050,UnsupervisedDense,target,test4,x,target,1,0.6940000000000001
8050,UnsupervisedDense,target,test14,x,target,1,0.40700000000000003
8050,UnsupervisedDense,nottarget,contr2,n,nottarget,1,0.562
8050,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.449
8050,UnsupervisedDense,target,test5,x,target,1,1.54
8050,UnsupervisedDense,nottarget,catch4,n,nottarget,1,1.675
8050,UnsupervisedDense,nottarget,contr9,n,nottarget,1,1.237
8050,UnsupervisedDense,nottarget,catch7,n,nottarget,1,1.127
8050,UnsupervisedDense,target,test12,x,target,1,0.759
8050,UnsupervisedDense,target,test13,x,target,1,0.6829999999999999
8050,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.654
8050,UnsupervisedDense,target,test16,x,target,1,0.6890000000000001
8050,UnsupervisedDense,nottarget,contr13,n,nottarget,1,0.897
8050,UnsupervisedDense,target,test7,x,target,1,1.338
8050,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.728
8050,UnsupervisedDense,nottarget,contr14,n,nottarget,1,1.8730000000000002
8050,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.721
8050,UnsupervisedDense,target,test10,x,target,1,0.314
8050,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.611
8050,UnsupervisedDense,target,test1,x,target,1,0.622
8050,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.29100000000000004
8050,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.428
8050,UnsupervisedDense,nottarget,contr11,x,target,0,0.447
8050,UnsupervisedDense,target,test3,x,target,1,0.737
8050,UnsupervisedDense,target,test6,x,target,1,0.833
8050,SupervisedDense,nottarget,catch7,n,nottarget,1,1.952
8050,SupervisedDense,target,test12,x,target,1,1.069
8050,SupervisedDense,target,test10,x,target,1,1.494
8050,SupervisedDense,nottarget,contr2,n,nottarget,1,2.447
8050,SupervisedDense,nottarget,contr6,n,nottarget,1,0.9440000000000001
8050,SupervisedDense,target,test1,x,target,1,0.64
8050,SupervisedDense,nottarget,contr10,n,nottarget,1,0.636
8050,SupervisedDense,nottarget,catch2,n,nottarget,1,0.759
8050,SupervisedDense,nottarget,contr14,n,nottarget,1,1.117
8050,SupervisedDense,nottarget,contr1,n,nottarget,1,0.669
8050,SupervisedDense,target,test4,x,target,1,0.76
8050,SupervisedDense,nottarget,contr16,n,nottarget,1,0.718
8050,SupervisedDense,target,test8,x,target,1,0.838
8050,SupervisedDense,target,test9,x,target,1,0.578
8050,SupervisedDense,nottarget,contr15,n,nottarget,1,0.904
8050,SupervisedDense,target,test3,x,target,1,0.624
8050,SupervisedDense,nottarget,contr8,n,nottarget,1,0.763
8050,SupervisedDense,nottarget,contr13,n,nottarget,1,1.338
8050,SupervisedDense,nottarget,contr12,n,nottarget,1,0.465
8050,SupervisedDense,target,test13,x,target,1,0.619
8050,SupervisedDense,nottarget,contr3,n,nottarget,1,0.695
8050,SupervisedDense,target,test11,x,target,1,0.424
8050,SupervisedDense,target,test2,x,target,1,0.524
8050,SupervisedDense,nottarget,contr4,n,nottarget,1,0.586
8050,SupervisedDense,nottarget,catch5,n,nottarget,1,0.5920000000000001
8050,SupervisedDense,nottarget,contr5,n,nottarget,1,0.645
8050,SupervisedDense,target,test14,x,target,1,0.35100000000000003
8050,SupervisedDense,target,test6,x,target,1,0.59
8050,SupervisedDense,nottarget,catch3,n,nottarget,1,0.9079999999999999
8050,SupervisedDense,nottarget,contr9,n,nottarget,1,0.8109999999999999
8050,SupervisedDense,nottarget,catch8,n,nottarget,1,0.68
8050,SupervisedDense,nottarget,catch6,n,nottarget,1,0.618
8050,SupervisedDense,target,test7,x,target,1,0.868
8050,SupervisedDense,target,test15,x,target,1,0.52
8050,SupervisedDense,target,test16,x,target,1,0.624
8050,SupervisedDense,nottarget,contr7,n,nottarget,1,0.691
8050,SupervisedDense,nottarget,catch4,n,nottarget,1,0.62
8050,SupervisedDense,nottarget,contr11,n,nottarget,1,0.6729999999999999
8050,SupervisedDense,target,test5,x,target,1,0.753
8050,SupervisedDense,nottarget,catch1,n,nottarget,1,0.6729999999999999
8050,SupervisedSparse,target,test1,x,target,1,3.096
8050,SupervisedSparse,nottarget,catch1,n,nottarget,1,1.161
8050,SupervisedSparse,target,test7,x,target,1,0.815
8050,SupervisedSparse,target,test15,x,target,1,0.963
8050,SupervisedSparse,nottarget,contr8,n,nottarget,1,1.119
8050,SupervisedSparse,target,test8,x,target,1,0.8320000000000001
8050,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.645
8050,SupervisedSparse,target,test4,x,target,1,0.48700000000000004
8050,SupervisedSparse,nottarget,contr15,n,nottarget,1,0.385
8050,SupervisedSparse,nottarget,contr2,n,nottarget,1,0.39
8050,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.978
8050,SupervisedSparse,target,test11,x,target,1,0.617
8050,SupervisedSparse,nottarget,contr7,n,nottarget,1,0.725
8050,SupervisedSparse,target,test14,x,target,1,1.46
8050,SupervisedSparse,nottarget,contr10,n,nottarget,1,1.166
8050,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.524
8050,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.444
8050,SupervisedSparse,target,test16,x,target,1,0.695
8050,SupervisedSparse,nottarget,contr14,n,nottarget,1,0.519
8050,SupervisedSparse,target,test10,x,target,1,1.319
8050,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.5589999999999999
8050,SupervisedSparse,nottarget,contr13,n,nottarget,1,0.693
8050,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.447
8050,SupervisedSparse,nottarget,contr16,n,nottarget,1,0.473
8050,SupervisedSparse,target,test13,x,target,1,0.636
8050,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.504
8050,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.473
8050,SupervisedSparse,target,test5,x,target,1,1.4180000000000001
8050,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.623
8050,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.747
8050,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.762
8050,SupervisedSparse,target,test6,x,target,1,0.6
8050,SupervisedSparse,target,test12,x,target,1,0.5870000000000001
8050,SupervisedSparse,nottarget,contr5,n,nottarget,1,0.44299999999999995
8050,SupervisedSparse,nottarget,contr11,n,nottarget,1,0.485
8050,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.511
8050,SupervisedSparse,target,test2,x,target,1,0.768
8050,SupervisedSparse,target,test3,x,target,1,0.951
8050,SupervisedSparse,target,test9,x,target,1,0.875
8050,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.8140000000000001
8050,UnsupervisedSparse,nottarget,contr15,x,target,0,2.26
8050,UnsupervisedSparse,target,test6,n,nottarget,0,0.0
8050,UnsupervisedSparse,nottarget,contr1,x,target,0,0.902
8050,UnsupervisedSparse,target,test2,x,target,1,0.486
8050,UnsupervisedSparse,target,test11,x,target,1,0.46399999999999997
8050,UnsupervisedSparse,target,test16,x,target,1,0.6509999999999999
8050,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.7659999999999999
8050,UnsupervisedSparse,nottarget,contr4,x,target,0,0.5820000000000001
8050,UnsupervisedSparse,target,test15,x,target,1,0.331
8050,UnsupervisedSparse,nottarget,catch2,x,target,0,0.33799999999999997
8050,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.914
8050,UnsupervisedSparse,target,test8,x,target,1,0.693
8050,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.46799999999999997
8050,UnsupervisedSparse,nottarget,contr6,x,target,0,0.423
8050,UnsupervisedSparse,nottarget,catch6,x,target,0,0.364
8050,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.44299999999999995
8050,UnsupervisedSparse,target,test4,x,target,1,0.975
8050,UnsupervisedSparse,target,test3,x,target,1,0.5720000000000001
8050,UnsupervisedSparse,target,test10,x,target,1,0.441
8050,UnsupervisedSparse,nottarget,contr10,x,target,0,0.5489999999999999
8050,UnsupervisedSparse,nottarget,contr13,x,target,0,0.47700000000000004
8050,UnsupervisedSparse,target,test13,x,target,1,0.511
8050,UnsupervisedSparse,target,test7,x,target,1,0.44
8050,UnsupervisedSparse,nottarget,contr3,x,target,0,0.54
8050,UnsupervisedSparse,nottarget,contr2,x,target,0,0.506
8050,UnsupervisedSparse,nottarget,contr16,x,target,0,0.38
8050,UnsupervisedSparse,target,test12,x,target,1,0.34600000000000003
8050,UnsupervisedSparse,nottarget,contr5,x,target,0,0.386
8050,UnsupervisedSparse,nottarget,contr14,x,target,0,0.415
8050,UnsupervisedSparse,target,test9,x,target,1,0.444
8050,UnsupervisedSparse,nottarget,contr9,x,target,0,0.35200000000000004
8050,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,1.774
8050,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.574
8050,UnsupervisedSparse,nottarget,contr11,x,target,0,0.7709999999999999
8050,UnsupervisedSparse,target,test5,x,target,1,0.474
8050,UnsupervisedSparse,target,test1,x,target,1,0.45899999999999996
8050,UnsupervisedSparse,nottarget,contr12,x,target,0,0.366
8050,UnsupervisedSparse,target,test14,x,target,1,0.397
8050,UnsupervisedSparse,nottarget,contr8,x,target,0,0.45
8050,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.647
8013,SupervisedDense,target,test5,None,None,0,9999.0
8013,SupervisedDense,nottarget,contr16,x,target,0,0.0
8013,SupervisedDense,nottarget,catch7,n,nottarget,1,3.264
8013,SupervisedDense,target,test11,x,target,1,2.154
8013,SupervisedDense,nottarget,catch3,n,nottarget,1,1.153
8013,SupervisedDense,target,test8,x,target,1,0.878
8013,SupervisedDense,target,test6,x,target,1,1.138
8013,SupervisedDense,nottarget,contr7,n,nottarget,1,0.995
8013,SupervisedDense,target,test4,x,target,1,1.672
8013,SupervisedDense,nottarget,contr1,n,nottarget,1,0.746
8013,SupervisedDense,nottarget,contr12,n,nottarget,1,0.9209999999999999
8013,SupervisedDense,target,test9,x,target,1,0.73
8013,SupervisedDense,nottarget,contr3,n,nottarget,1,0.601
8013,SupervisedDense,target,test2,x,target,1,0.59
8013,SupervisedDense,target,test12,x,target,1,1.028
8013,SupervisedDense,nottarget,contr14,n,nottarget,1,0.647
8013,SupervisedDense,nottarget,catch1,n,nottarget,1,0.626
8013,SupervisedDense,target,test16,x,target,1,0.8059999999999999
8013,SupervisedDense,nottarget,catch6,n,nottarget,1,0.594
8013,SupervisedDense,nottarget,contr15,n,nottarget,1,0.6629999999999999
8013,SupervisedDense,nottarget,contr11,n,nottarget,1,0.746
8013,SupervisedDense,nottarget,contr9,n,nottarget,1,0.5920000000000001
8013,SupervisedDense,nottarget,contr13,n,nottarget,1,0.526
8013,SupervisedDense,target,test13,x,target,1,1.4780000000000002
8013,SupervisedDense,target,test15,x,target,1,0.91
8013,SupervisedDense,nottarget,contr4,n,nottarget,1,1.062
8013,SupervisedDense,nottarget,catch8,n,nottarget,1,0.785
8013,SupervisedDense,target,test7,x,target,1,0.639
8013,SupervisedDense,nottarget,contr10,n,nottarget,1,0.619
8013,SupervisedDense,target,test10,x,target,1,0.6779999999999999
8013,SupervisedDense,nottarget,contr2,n,nottarget,1,0.768
8013,SupervisedDense,nottarget,catch4,n,nottarget,1,0.662
8013,SupervisedDense,nottarget,contr5,n,nottarget,1,2.32
8013,SupervisedDense,nottarget,contr6,n,nottarget,1,0.514
8013,SupervisedDense,nottarget,contr8,n,nottarget,1,0.449
8013,SupervisedDense,nottarget,catch2,n,nottarget,1,0.8440000000000001
8013,SupervisedDense,target,test1,x,target,1,0.6629999999999999
8013,SupervisedDense,target,test3,x,target,1,0.537
8013,SupervisedDense,target,test14,x,target,1,0.634
8013,SupervisedDense,nottarget,catch5,n,nottarget,1,0.43
8013,SupervisedSparse,target,test14,x,target,1,4.996
8013,SupervisedSparse,nottarget,contr3,n,nottarget,1,1.112
8013,SupervisedSparse,target,test2,x,target,1,0.705
8013,SupervisedSparse,target,test10,x,target,1,1.665
8013,SupervisedSparse,target,test16,x,target,1,0.508
8013,SupervisedSparse,target,test6,x,target,1,0.41100000000000003
8013,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.441
8013,SupervisedSparse,nottarget,contr2,x,target,0,0.396
8013,SupervisedSparse,nottarget,contr7,x,target,0,0.441
8013,SupervisedSparse,target,test7,x,target,1,0.6759999999999999
8013,SupervisedSparse,nottarget,contr1,x,target,0,0.862
8013,SupervisedSparse,target,test9,x,target,1,0.616
8013,SupervisedSparse,nottarget,contr11,n,nottarget,1,0.821
8013,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.866
8013,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.491
8013,SupervisedSparse,nottarget,contr8,x,target,0,0.493
8013,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.503
8013,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.504
8013,SupervisedSparse,target,test5,x,target,1,0.401
8013,SupervisedSparse,target,test1,x,target,1,0.335
8013,SupervisedSparse,nottarget,catch1,n,nottarget,1,0.42200000000000004
8013,SupervisedSparse,nottarget,contr16,x,target,0,0.419
8013,SupervisedSparse,nottarget,contr14,x,target,0,0.377
8013,SupervisedSparse,target,test15,x,target,1,0.623
8013,SupervisedSparse,nottarget,contr12,x,target,0,0.8490000000000001
8013,SupervisedSparse,target,test4,x,target,1,1.605
8013,SupervisedSparse,target,test12,x,target,1,0.433
8013,SupervisedSparse,nottarget,contr6,x,target,0,0.382
8013,SupervisedSparse,nottarget,contr9,x,target,0,0.332
8013,SupervisedSparse,target,test13,x,target,1,0.491
8013,SupervisedSparse,nottarget,contr5,x,target,0,0.741
8013,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.45399999999999996
8013,SupervisedSparse,target,test11,n,nottarget,0,0.425
8013,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.516
8013,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.581
8013,SupervisedSparse,target,test3,x,target,1,0.38799999999999996
8013,SupervisedSparse,nottarget,contr13,x,target,0,0.696
8013,SupervisedSparse,target,test8,x,target,1,0.37
8013,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.625
8013,SupervisedSparse,nottarget,contr15,n,nottarget,1,0.37200000000000005
8013,UnsupervisedSparse,target,test12,x,target,1,3.235
8013,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,1.126
8013,UnsupervisedSparse,nottarget,contr11,n,nottarget,1,1.591
8013,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.715
8013,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.5870000000000001
8013,UnsupervisedSparse,target,test5,x,target,1,0.45899999999999996
8013,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,0.8440000000000001
8013,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.8079999999999999
8013,UnsupervisedSparse,target,test15,x,target,1,0.613
8013,UnsupervisedSparse,target,test2,x,target,1,0.521
8013,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.899
8013,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.7879999999999999
8013,UnsupervisedSparse,target,test9,x,target,1,0.45799999999999996
8013,UnsupervisedSparse,target,test8,x,target,1,0.42100000000000004
8013,UnsupervisedSparse,target,test7,x,target,1,0.39299999999999996
8013,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,0.63
8013,UnsupervisedSparse,target,test4,x,target,1,0.442
8013,UnsupervisedSparse,nottarget,contr8,n,nottarget,1,0.583
8013,UnsupervisedSparse,target,test14,x,target,1,0.684
8013,UnsupervisedSparse,target,test3,x,target,1,0.47
8013,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.594
8013,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,0.59
8013,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,0.5479999999999999
8013,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,0.484
8013,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.75
8013,UnsupervisedSparse,target,test13,x,target,1,0.7809999999999999
8013,UnsupervisedSparse,nottarget,contr3,n,nottarget,1,0.62
8013,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,0.614
8013,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,0.509
8013,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,0.45299999999999996
8013,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,0.456
8013,UnsupervisedSparse,target,test10,x,target,1,0.41100000000000003
