Experiment,Unnamed: 24,Unnamed: 30,cat1,cat2,cat3,correct,date,expName,expTrials.thisIndex,expTrials.thisN,expTrials.thisRepN,expTrials.thisTrialN,frameRate,img1,img2,img3,participant,pracTrials.thisIndex,pracTrials.thisN,pracTrials.thisRepN,pracTrials.thisTrialN,readyTest.keys,readyTest.rt,resp.corr,resp.keys,resp.rt,session,targ,targ_img,word1,word2,word3
thematic,,,dist,them,tax,down,2018_Oct_22_1331,taxthemexp_tax_img,1.0,23.0,0.0,23.0,60.3164586997,stim/thimble.jpg,stim/log.jpg,stim/shovel.jpg,8029,,,,,,,1.0,down,1.51892113686,1,axe,stim/axe.jpg,thimble,log,shovel
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,,,,,60.102628475500005,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8069,3.0,0.0,0.0,0.0,,,0.0,down,1.08401203156,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,,,,,60.102628475500005,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8069,5.0,1.0,0.0,1.0,,,1.0,down,1.9196288585699999,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,,,,,60.102628475500005,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8069,2.0,2.0,0.0,2.0,,,1.0,down,1.48557901382,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,,,,,60.102628475500005,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8069,4.0,3.0,0.0,3.0,,,1.0,right,0.935529947281,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,,,,,60.102628475500005,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8069,1.0,4.0,0.0,4.0,,,1.0,right,0.718371868134,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,,,,,60.102628475500005,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8069,0.0,5.0,0.0,5.0,,,1.0,left,1.06930708885,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,,,,,2018_Nov_05_1354,taxthemexp_tax_img,,,,,60.102628475500005,,,,8069,,,,,space,5.46960496902,,,,1,,,,,
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,6.0,0.0,0.0,0.0,60.102628475500005,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8069,,,,,,,1.0,right,0.7018041610719999,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,11.0,1.0,0.0,1.0,60.102628475500005,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8069,,,,,,,1.0,left,0.8185188770290001,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,9.0,2.0,0.0,2.0,60.102628475500005,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8069,,,,,,,1.0,right,0.73522901535,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,0.0,3.0,0.0,3.0,60.102628475500005,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8069,,,,,,,1.0,left,1.38622808456,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,them,tax,dist,down,2018_Nov_05_1354,taxthemexp_tax_img,2.0,4.0,0.0,4.0,60.102628475500005,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8069,,,,,,,1.0,down,1.46845412254,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,5.0,5.0,0.0,5.0,60.102628475500005,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8069,,,,,,,1.0,down,1.7842409610699999,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,3.0,6.0,0.0,6.0,60.102628475500005,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8069,,,,,,,1.0,down,1.1346011161799998,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,tax,dist,them,left,2018_Nov_05_1354,taxthemexp_tax_img,19.0,7.0,0.0,7.0,60.102628475500005,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8069,,,,,,,1.0,left,2.66819095612,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,17.0,8.0,0.0,8.0,60.102628475500005,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8069,,,,,,,1.0,right,0.9675650596619999,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,14.0,9.0,0.0,9.0,60.102628475500005,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8069,,,,,,,1.0,down,0.517642021179,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,13.0,10.0,0.0,10.0,60.102628475500005,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8069,,,,,,,1.0,left,0.651573896408,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,4.0,11.0,0.0,11.0,60.102628475500005,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8069,,,,,,,1.0,down,1.2516770362899998,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,tax,dist,them,left,2018_Nov_05_1354,taxthemexp_tax_img,15.0,12.0,0.0,12.0,60.102628475500005,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8069,,,,,,,1.0,left,0.7683041095730001,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,16.0,13.0,0.0,13.0,60.102628475500005,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8069,,,,,,,1.0,down,0.7679347991940001,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,10.0,14.0,0.0,14.0,60.102628475500005,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8069,,,,,,,1.0,down,0.753443002701,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,12.0,15.0,0.0,15.0,60.102628475500005,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8069,,,,,,,1.0,right,1.00197911263,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,8.0,16.0,0.0,16.0,60.102628475500005,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8069,,,,,,,1.0,right,1.85239601135,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,dist,tax,them,down,2018_Nov_05_1354,taxthemexp_tax_img,18.0,17.0,0.0,17.0,60.102628475500005,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8069,,,,,,,1.0,down,1.6343669891400001,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,23.0,18.0,0.0,18.0,60.102628475500005,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8069,,,,,,,1.0,right,1.01730704308,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,1.0,19.0,0.0,19.0,60.102628475500005,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8069,,,,,,,1.0,left,4.3356389999400005,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,22.0,20.0,0.0,20.0,60.102628475500005,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8069,,,,,,,1.0,right,0.885331869125,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,them,dist,tax,right,2018_Nov_05_1354,taxthemexp_tax_img,21.0,21.0,0.0,21.0,60.102628475500005,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8069,,,,,,,1.0,right,0.601634979248,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,20.0,22.0,0.0,22.0,60.102628475500005,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8069,,,,,,,1.0,left,2.8855171203600003,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,tax,them,dist,left,2018_Nov_05_1354,taxthemexp_tax_img,7.0,23.0,0.0,23.0,60.102628475500005,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8069,,,,,,,1.0,left,1.83652091026,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,,,,,59.878509969700005,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8049,2.0,0.0,0.0,0.0,,,0.0,right,2.25085496902,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,,,,,59.878509969700005,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8049,1.0,1.0,0.0,1.0,,,0.0,left,1.71761417389,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,,,,,59.878509969700005,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8049,5.0,2.0,0.0,2.0,,,1.0,down,5.736047983169999,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,,,,,59.878509969700005,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8049,4.0,3.0,0.0,3.0,,,1.0,right,1.5517168044999998,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,,,,,59.878509969700005,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8049,0.0,4.0,0.0,4.0,,,0.0,down,5.85340499878,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,,,,,59.878509969700005,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8049,3.0,5.0,0.0,5.0,,,0.0,down,3.0344059467299997,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,,,,,2018_Oct_29_1648,taxthemexp_tax_img,,,,,59.878509969700005,,,,8049,,,,,space,6.70524191856,,,,1,,,,,
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,23.0,0.0,0.0,0.0,59.878509969700005,stim/suit.jpg,stim/snowglobe.jpg,stim/basket.jpg,8049,,,,,,,0.0,left,1.41712999344,1,suitcase,stim/suitcase.jpg,suit,snowglobe,basket
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,22.0,1.0,0.0,1.0,59.878509969700005,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8049,,,,,,,0.0,left,2.7857837677,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,4.0,2.0,0.0,2.0,59.878509969700005,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8049,,,,,,,1.0,down,5.80274510384,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,7.0,3.0,0.0,3.0,59.878509969700005,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8049,,,,,,,1.0,left,2.1840639114400004,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,13.0,4.0,0.0,4.0,59.878509969700005,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8049,,,,,,,0.0,down,2.28546595573,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,16.0,5.0,0.0,5.0,59.878509969700005,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8049,,,,,,,1.0,down,2.55357289314,1,mop,stim/mop.jpg,calculator,duster,bucket
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,20.0,6.0,0.0,6.0,59.878509969700005,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8049,,,,,,,0.0,down,3.1866829395300003,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,5.0,7.0,0.0,7.0,59.878509969700005,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8049,,,,,,,1.0,down,3.5194838047,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,21.0,8.0,0.0,8.0,59.878509969700005,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8049,,,,,,,0.0,left,4.68651819229,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,14.0,9.0,0.0,9.0,59.878509969700005,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8049,,,,,,,0.0,right,1.35291695595,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,3.0,10.0,0.0,10.0,59.878509969700005,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8049,,,,,,,1.0,down,4.33700299263,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,1.0,11.0,0.0,11.0,59.878509969700005,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8049,,,,,,,1.0,left,4.50285196304,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,18.0,12.0,0.0,12.0,59.878509969700005,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8049,,,,,,,1.0,down,4.10230207443,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,tax,dist,them,left,2018_Oct_29_1648,taxthemexp_tax_img,19.0,13.0,0.0,13.0,59.878509969700005,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8049,,,,,,,0.0,right,4.9366271495800005,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,0.0,14.0,0.0,14.0,59.878509969700005,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8049,,,,,,,0.0,down,5.235418081280001,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,tax,dist,them,left,2018_Oct_29_1648,taxthemexp_tax_img,15.0,15.0,0.0,15.0,59.878509969700005,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8049,,,,,,,0.0,right,2.4676220417,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,8.0,16.0,0.0,16.0,59.878509969700005,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8049,,,,,,,0.0,left,2.35249996185,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,tax,them,dist,left,2018_Oct_29_1648,taxthemexp_tax_img,11.0,17.0,0.0,17.0,59.878509969700005,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8049,,,,,,,1.0,left,1.83367419243,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,9.0,18.0,0.0,18.0,59.878509969700005,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8049,,,,,,,1.0,right,5.00281715393,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,dist,tax,them,down,2018_Oct_29_1648,taxthemexp_tax_img,10.0,19.0,0.0,19.0,59.878509969700005,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8049,,,,,,,1.0,down,3.73377299309,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,them,tax,dist,down,2018_Oct_29_1648,taxthemexp_tax_img,2.0,20.0,0.0,20.0,59.878509969700005,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8049,,,,,,,1.0,down,1.21730303764,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,6.0,21.0,0.0,21.0,59.878509969700005,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8049,,,,,,,1.0,right,1.13410496712,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,12.0,22.0,0.0,22.0,59.878509969700005,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8049,,,,,,,1.0,right,2.71728181839,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,them,dist,tax,right,2018_Oct_29_1648,taxthemexp_tax_img,17.0,23.0,0.0,23.0,59.878509969700005,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8049,,,,,,,1.0,right,2.13364219666,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,,,,,60.0885073658,stim/pants.jpg,stim/shoe.jpg,stim/cake.jpg,8070,3.0,0.0,0.0,0.0,,,0.0,down,2.71773910522,1,sock,stim/sock.jpg,pants,shoe,cake
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,,,,,60.0885073658,stim/coffeemaker.jpg,stim/stove.jpg,stim/doorknob.jpg,8070,0.0,1.0,0.0,1.0,,,1.0,left,2.4854798316999998,1,kettle,stim/kettle.jpg,coffee maker,stove,doorknob
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,,,,,60.0885073658,stim/yarn.jpg,stim/train.jpg,stim/stopsign.jpg,8070,5.0,2.0,0.0,2.0,,,1.0,down,0.9679930210109999,1,car,stim/car.jpg,yarn,train,stopsign
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,,,,,60.0885073658,stim/bread.jpg,stim/trumpet.jpg,stim/microwave.jpg,8070,4.0,3.0,0.0,3.0,,,1.0,right,1.500633955,1,toaster,stim/toaster.jpg,bread,trumpet,microwave
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,,,,,60.0885073658,stim/tree.jpg,stim/guitar.jpg,stim/turtle.jpg,8070,1.0,4.0,0.0,4.0,,,1.0,right,1.2030670642899999,1,bird,stim/cardinal.jpg,tree,guitar,turtle
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,,,,,60.0885073658,stim/grapes.jpg,stim/handcuffs.jpg,stim/key.jpg,8070,2.0,5.0,0.0,5.0,,,1.0,down,4.9530570507,1,lock,stim/lock.jpg,grapes,handcuffs,key
taxonomic,,,,,,,2018_Nov_05_1425,taxthemexp_tax_img,,,,,60.0885073658,,,,8070,,,,,space,3.92084813118,,,,1,,,,,
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,10.0,0.0,0.0,0.0,60.0885073658,stim/ribbon.jpg,stim/croissant.jpg,stim/pan.jpg,8070,,,,,,,1.0,down,1.6012039184600002,1,eggs,stim/eggs.jpg,ribbon,croissant,pan
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,20.0,1.0,0.0,1.0,60.0885073658,stim/shredder.jpg,stim/desk.jpg,stim/wheelchair.jpg,8070,,,,,,,1.0,left,1.58384990692,1,printer,stim/printer.jpg,shredder,desk,wheelchair
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,4.0,2.0,0.0,2.0,60.0885073658,stim/foodprocessor.jpg,stim/easel.jpg,stim/ruler.jpg,8070,,,,,,,0.0,right,1.46964097023,1,blackboard,stim/blackboard.jpg,food processor,easel,ruler
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,12.0,3.0,0.0,3.0,60.0885073658,stim/hairbrush.jpg,stim/golfball.jpg,stim/scrunchie.jpg,8070,,,,,,,1.0,right,2.66847300529,1,headband,stim/headband.jpg,hairbrush,golfball,scrunchie
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,22.0,4.0,0.0,4.0,60.0885073658,stim/sewingmachine.jpg,stim/watch.jpg,stim/yarn.jpg,8070,,,,,,,1.0,right,0.750377893448,1,string,stim/string.jpg,sewing machine,watch,yarn
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,14.0,5.0,0.0,5.0,60.0885073658,stim/camel.jpg,stim/sword.jpg,stim/cuttingboard.jpg,8070,,,,,,,1.0,down,1.8364551067400003,1,knife,stim/knife.jpg,camel,sword,cutting board
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,13.0,6.0,0.0,6.0,60.0885073658,stim/clarinet.jpg,stim/musicstand.jpg,stim/chips.jpg,8070,,,,,,,1.0,left,0.717370033264,1,horn,stim/horn.jpg,clarinet,music stand,chips
taxonomic,,,them,tax,dist,down,2018_Nov_05_1425,taxthemexp_tax_img,2.0,7.0,0.0,7.0,60.0885073658,stim/ball.jpg,stim/racket.jpg,stim/dresser.jpg,8070,,,,,,,1.0,down,1.3692891597699999,1,bat,stim/bat.jpg,ball,racket,dresser
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,7.0,8.0,0.0,8.0,60.0885073658,stim/pipe.jpg,stim/cigarettecutter.jpg,stim/tissuebox.jpg,8070,,,,,,,1.0,left,1.5687549114200001,1,cigarette,stim/cigarette.jpg,pipe,cigarette cutter,tissue box
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,6.0,9.0,0.0,9.0,60.0885073658,stim/peanut.jpg,stim/mixer.jpg,stim/cat.jpg,8070,,,,,,,1.0,right,2.07049798965,1,chipmunk,stim/chipmunk.jpg,peanut,mixer,cat
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,0.0,10.0,0.0,10.0,60.0885073658,stim/canoe.jpg,stim/neckpillow.jpg,stim/duck.jpg,8070,,,,,,,1.0,left,1.36805820465,1,airplane,stim/airplane.jpg,canoe,neck pillow,duck
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,17.0,11.0,0.0,11.0,60.0885073658,stim/helmet.jpg,stim/umbrella.jpg,stim/car.jpg,8070,,,,,,,1.0,right,1.21861791611,1,motorcycle,stim/motorcycle.jpg,helmet,umbrella,car
taxonomic,,,tax,dist,them,left,2018_Nov_05_1425,taxthemexp_tax_img,15.0,12.0,0.0,12.0,60.0885073658,stim/candle.jpg,stim/mailbox.jpg,stim/table.jpg,8070,,,,,,,1.0,left,1.4365041256,1,lamp,stim/lamp.jpg,candle,mailbox,table
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,3.0,13.0,0.0,13.0,60.0885073658,stim/bell.jpg,stim/microscope.jpg,stim/puffin.jpg,8070,,,,,,,1.0,down,1.23455309868,1,binoculars,stim/binoculars.jpg,bell,microscope,puffin
taxonomic,,,tax,dist,them,left,2018_Nov_05_1425,taxthemexp_tax_img,19.0,14.0,0.0,14.0,60.0885073658,stim/pen.jpg,stim/rooster.jpg,stim/easel.jpg,8070,,,,,,,1.0,left,1.71843910217,1,paintbrush,stim/paintbrush.jpg,pen,rooster,easel
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,9.0,15.0,0.0,15.0,60.0885073658,stim/juice.jpg,stim/ironboard.jpg,stim/mug.jpg,8070,,,,,,,1.0,right,2.4032380580900004,1,cup,stim/cup.jpg,juice,ironing board,mug
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,5.0,16.0,0.0,16.0,60.0885073658,stim/chessboard.jpg,stim/icecream.jpg,stim/cheesegrater.jpg,8070,,,,,,,1.0,down,0.951545000076,1,cheese,stim/cheese.jpg,chessboard,ice cream,cheese grater
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,18.0,17.0,0.0,17.0,60.0885073658,stim/saltshaker.jpg,stim/ring.jpg,stim/jewellerybox.jpg,8070,,,,,,,1.0,down,1.0035510063200002,1,necklace,stim/necklace.jpg,saltshaker,ring,jewellery box
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,21.0,18.0,0.0,18.0,60.0885073658,stim/chips.jpg,stim/seashell.jpg,stim/juice.jpg,8070,,,,,,,1.0,right,0.835115909576,1,soda,stim/soda.jpg,chips,seashell,juice
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,11.0,19.0,0.0,19.0,60.0885073658,stim/spoon.jpg,stim/plate.jpg,stim/purse.jpg,8070,,,,,,,1.0,left,0.652616024017,1,fork,stim/fork.jpg,spoon,plate,purse
taxonomic,,,them,dist,tax,right,2018_Nov_05_1425,taxthemexp_tax_img,8.0,20.0,0.0,20.0,60.0885073658,stim/wine.jpg,stim/peanut.jpg,stim/peeler.jpg,8070,,,,,,,1.0,right,2.55176997185,1,corkscrew,stim/corkscrew.jpg,wine,peanut,peeler
taxonomic,,,tax,them,dist,left,2018_Nov_05_1425,taxthemexp_tax_img,1.0,21.0,0.0,21.0,60.0885073658,stim/dumbbell.jpg,stim/lifejacket.jpg,stim/antelope.jpg,8070,,,,,,,1.0,left,3.50127291679,1,anchor,stim/anchor.jpg,weight,life jacket,antelope
taxonomic,,,dist,tax,them,down,2018_Nov_05_1425,taxthemexp_tax_img,16.0,22.0,0.0,22.0,60.0885073658,stim/calculator.jpg,stim/duster.jpg,stim/bucket.jpg,8070,,,,,,,1.0,down,1.5673539638499998,1,mop,stim/mop.jpg,calculator,duster,bucket
